course_code,course_name_chatgpt,course_name_manual,faculty_chatgpt,level_chatgpt,level_manual,sdgs_chatgpt,sdgs_manual,comparison_status,color,manual_source
CIEQ6002,Transport Modelling and Analysis,,Civil Engineering and Geosciences,MSc,,"[7, 9, 11]",[],only_chatgpt,RED,
CIEQ6003,Traffic Modelling and Management,Traffic Modelling and Management,Civil Engineering and Geosciences,MSc,,[],"[9, 11]",mismatch,ORANGE,CEG.csv
CIEQ6111,Empirical Analysis for Transport en Planning,Empirical Analysis for Transport en Planning,Civil Engineering and Geosciences,MSc,,[],"[9, 11]",mismatch,ORANGE,CEG.csv
CIEQ6112,Transport Engineering en Optimisation,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
CIEQ6211,Transport Modelling: Traffic Assignment,Transport Modelling: Traffic Assignment,Civil Engineering and Geosciences,MSc,,[],"[9, 11]",mismatch,ORANGE,CEG.csv
CIEQ6212,"Regions, Transport and Networks","Regions, Transport and Networks",Civil Engineering and Geosciences,MSc,,"[9, 11]","[8, 9, 11]",mismatch,ORANGE,CEG.csv
CIEQ6213,Freight transport networks and systems,Freight transport networks and systems,Civil Engineering and Geosciences,MSc,,"[9, 11, 12, 13]","[8, 9, 11, 12]",mismatch,ORANGE,CEG.csv
CIEQ6214,Resilient Transport Systems: Analysis and Interventions,Resilient Transport Systems: Analysis and Interventions,Civil Engineering and Geosciences,MSc,,"[9, 11, 12, 13]","[9, 11, 13]",mismatch,ORANGE,CEG.csv
CIEQ6221,Active Modes: Traffic and Transport,Active Modes: Traffic and Transport,Civil Engineering and Geosciences,MSc,,[],"[3, 9, 11]",mismatch,ORANGE,CEG.csv
CIEQ6222,Traffic Safety,Traffic Safety,Civil Engineering and Geosciences,MSc,,[],"[3, 11]",mismatch,ORANGE,CEG.csv
CIEQ6223,Intelligent Vehicles for Safe and Efficient Traffic: Design and Assessment,,Civil Engineering and Geosciences,MSc,,"[9, 11]",[],only_chatgpt,RED,
CIEQ6224,Urban and motorway Traffic Flow Modelling and Control,Urban and motorway Traffic Flow Modelling and Control,Civil Engineering and Geosciences,MSc,,"[9, 11]","[9, 11]",match,GREEN,CEG.csv
CIEQ6231,Public Transport System and Supply Planning and Operations,Public Transport System and Supply Planning and Operations,Civil Engineering and Geosciences,MSc,,"[9, 10, 11, 13]","[9, 11, 12]",mismatch,ORANGE,CEG.csv
CIEQ6232,Public Transport Demand and Network Planning and Operations,Public Transport Demand and Network Planning and Operations,Civil Engineering and Geosciences,MSc,,"[10, 11, 13]","[9, 11, 12]",mismatch,ORANGE,CEG.csv
CIEQ6233,Railway Operations and Control,Railway Operations and Control,Civil Engineering and Geosciences,MSc,,"[9, 16]","[8, 9, 11]",mismatch,ORANGE,CEG.csv
CME1201,Collaborative Design and Engineering,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
CME2000,Master Thesis,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
CME2001,"Master Thesis, Preparation",,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
CME2100-11,Research Internship,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
CME2202,Dynamic Control of Projects,Dynamic Control of Projects,Civil Engineering and Geosciences,MSc,,"[9, 11, 12, 13]","[9, 11, 12]",mismatch,ORANGE,CEG.csv
CME2300,Financial Engineering,Financial Engineering,Civil Engineering and Geosciences,MSc,,"[12, 13]","[8, 9, 12]",mismatch,ORANGE,CEG.csv
CME4001,Project Management,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
CME4100,Process Management,Process Management,Civil Engineering and Geosciences,MSc,,"[11, 13]","[9, 11, 17]",mismatch,ORANGE,CEG.csv
CME4121,Information Systems for the Construction Industry,Information Systems for the Construction Industry,Civil Engineering and Geosciences,MSc,,"[11, 12, 13]","[9, 11, 12]",mismatch,ORANGE,CEG.csv
CME4150,Managing Uncertainty and Data,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
CME4170,Construction Technology,,Civil Engineering and Geosciences,MSc,,[9],[],only_chatgpt,RED,
CME4200,Intercultural Relations and Diversity Competence,Intercultural Relations and Diversity Competence,Civil Engineering and Geosciences,MSc,,[5],"[4, 5, 10]",mismatch,ORANGE,CEG.csv
CME4250,Transformative Design,Transformative Design,Civil Engineering and Geosciences,MSc,,"[9, 11, 17]","[9, 11]",mismatch,ORANGE,CEG.csv
CME4301,Infrastructure Asset Management,,Civil Engineering and Geosciences,MSc,,"[9, 11, 13]",[],only_chatgpt,RED,
CME4400,Entrepreneurial Engineering,Entrepreneurial Engineering,Civil Engineering and Geosciences,MSc,,"[8, 9, 12, 13, 17]","[8, 9, 12]",mismatch,ORANGE,CEG.csv
CME4481,Systems Engineering Design,Systems Engineering Design,Civil Engineering and Geosciences,MSc,,[],"[9, 11, 12]",mismatch,ORANGE,CEG.csv
CME4501,Engineering Systems Optimisation,Engineering Systems Optimisation,Civil Engineering and Geosciences,MSc,,[9],"[9, 11, 12]",mismatch,ORANGE,CEG.csv
CME4601,Leadership and Strategic Management,Leadership and Strategic Management,Civil Engineering and Geosciences,MSc,,"[11, 13]","[9, 11, 13]",mismatch,ORANGE,CEG.csv
CME4701,Construction Management Systems,Construction Management Systems,Civil Engineering and Geosciences,MSc,,"[9, 11]","[8, 9, 12]",mismatch,ORANGE,CEG.csv
CME4800,Procurement of Complex Public Projects and Programmes,Procurement of Complex Public Projects and Programmes,Civil Engineering and Geosciences,MSc,,[],"[9, 11, 16]",mismatch,ORANGE,CEG.csv
CME4850,Forms of Collaboration in Civil Engineering,Forms of Collaboration in Civil Engineering,Civil Engineering and Geosciences,MSc,,[],"[9, 16, 17]",mismatch,ORANGE,CEG.csv
CME4950,CME Research and Development Project,,Civil Engineering and Geosciences,MSc,,[16],[],only_chatgpt,RED,
CME5021,Research and Development Methods for CME,Research and Development Methods for CME,Civil Engineering and Geosciences,MSc,,[],"[4, 9, 17]",mismatch,ORANGE,CEG.csv
CME5050,Technical Writing,,Civil Engineering and Geosciences,MSc,,[4],[],only_chatgpt,RED,
CME5100,CME Master Thesis Preparation,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
CME5200,CME Master Thesis,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
CS4090,Quantum Communication and Cryptography,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4145,Crowd Computing,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[11],[],only_chatgpt,RED,
CS4150,Systems Security,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4160,Blockchain Engineering,,"Electrical Engineering, Mathematics and Computer Science",MSc,,"[9, 16]",[],only_chatgpt,RED,
CS4205,Evolutionary Algorithms,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4295,Development and Operation of Distributed Applications,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4380,Privacy Enhancing Technologies,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4410,Category Theory for Programmers,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4430,Network Security,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4500,Responsible Computer Science,Responsible Computer Science,"Electrical Engineering, Mathematics and Computer Science",MSc,,"[4, 5, 10, 16, 17]","[4, 9, 10, 16]",mismatch,ORANGE,EEMCS.csv
CS4505,Software Architecture,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4510,Formal Reasoning about Software,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4515,3D Computer Graphics and Animation,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4520,Security and Cryptography,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4525,Web-Scale Data Management,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4530,Modelling and Problem Solving,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4535,Constraint Solving,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4540,Geometric Data Processing,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4545,Distributed Algorithms,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4550,Distributed Data Systems,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4555,Compiler Construction,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4560,Parallel and Concurrent Programming,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4565,Advanced Functional Programming,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4570,Machine Learning for Software Engineering,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4575,Sustainable Software Engineering,Sustainable Software Engineering,"Electrical Engineering, Mathematics and Computer Science",MSc,,"[12, 13]","[4, 7, 9, 12, 13]",mismatch,ORANGE,EEMCS.csv
CS4580,Automated Software Testing and Reverse Engineering,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4590,Applied Quantum Algorithms,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4700,Literature Survey,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4705,Research Seminar Computer Graphics,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4710,Research in Cyber Security – Hacking Lab,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4715,Programming Languages Research Seminar,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4720,Research in Software Analysis,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4725,Research Seminar on Scalable Learning Systems,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CS4800,,Designing Sustainable ICT Systems,,,,[],"[4, 7, 9, 12, 13]",only_manual,BROWN,EEMCS.csv
CS5000,Thesis Project,,"Electrical Engineering, Mathematics and Computer Science",MSc,,[],[],only_chatgpt,RED,
CSE1000,Mentoring,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[4],[],only_chatgpt,RED,
CSE1100,Introduction to Programming,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE1105,Collaborative Software Engineering Project,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE1110,Software Quality and Testing,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE1200,Calculus,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE1205,Linear Algebra,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE1210,Probability Theory and Statistics,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE1300,Reasoning and Logic,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE1305,Algorithms and Data Structures,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE1400,Computer Organisation,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE1405,Computer Networks,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[16],[],only_chatgpt,RED,
CSE1500,Web and Database Technology,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE1505,Information and Data Management,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2000,Software Project,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2115,Software Engineering Methods,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2120,Concepts of Programming Languages,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2215,Computer Graphics,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2220,Signal Processing,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2225,Image Processing,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2230,Multimedia Analysis,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2310,Algorithm Design,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2315,"Automata, Computability and Complexity",,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2420,Digital Systems,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2425,Embedded Software,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2430,Operating Systems,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2510,Machine Learning,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[16],[],only_chatgpt,RED,
CSE2520,Big Data Processing,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE2525,Data Mining,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[16],[],only_chatgpt,RED,
CSE2530,Computational Intelligence,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE3000,Research Project,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE3100,Functional Programming,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE3130,Introduction to Quantum Computer Science,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE3210,Collaborative Artificial Intelligence,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE3220,Computer Security,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE3300,Algorithms for NP-Hard Problems,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
CSE3500,Human Computer Interaction,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[16],[],only_chatgpt,RED,
CT1730HBO,Introduction to Geotechnical Engineering,Introduction to Geotechnical Engineering,Civil Engineering and Geosciences,BSc,,[],"[4, 9, 11, 13]",mismatch,ORANGE,CEG.csv
CT2023,Programmeren in Python,,Civil Engineering and Geosciences,BSc,,[],[],only_chatgpt,RED,
CT3016,Project Minor Water Research,Project Minor Water Research,Civil Engineering and Geosciences,BSc,,[6],"[4, 6, 9, 13]",mismatch,ORANGE,CEG.csv
CT3080,The Science of Climate Change,The Science of Climate Change,Civil Engineering and Geosciences,BSc,,[13],"[13, 14]",mismatch,ORANGE,CEG.csv
CT3080LR,Landside Accessibility of Airports,Landside Accessibility of Airports,Civil Engineering and Geosciences,BSc,,"[9, 11]","[9, 11]",match,GREEN,CEG.csv
CT3081-24,Climate Change Impact and Adaptation,Climate Change Impact and Adaptation,Civil Engineering and Geosciences,BSc,,"[6, 11, 13]","[6, 11, 13]",match,GREEN,CEG.csv
CT3082,Mitigation of Climate Change,Mitigation of Climate Change,Civil Engineering and Geosciences,BSc,,"[7, 9, 12, 13]","[7, 9, 13]",mismatch,ORANGE,CEG.csv
CT3083-25,Climate Engineering,Climate Engineering,Civil Engineering and Geosciences,BSc,,"[13, 16]","[13, 16]",match,GREEN,CEG.csv
CT3084,Political Economy of Climate Change,Political Economy of Climate Change,Civil Engineering and Geosciences,BSc,,"[7, 9, 12, 13, 17]","[12, 13, 16]",mismatch,ORANGE,CEG.csv
CT3085,End Project,End Project,Civil Engineering and Geosciences,BSc,,[13],[13],match,GREEN,CEG.csv
CT3101,Project Management Basics,,Civil Engineering and Geosciences,BSc,,[],[],only_chatgpt,RED,
CT3102-15,Finance and Legal Aspects of Projects,Finance and Legal Aspects of Projects,Civil Engineering and Geosciences,BSc,,[6],[16],mismatch,ORANGE,CEG.csv
CT3103,Integration: Technical Project,,Civil Engineering and Geosciences,BSc,,"[8, 17]",[],only_chatgpt,RED,
CT3104,Fit-for-Purpose Project management,,Civil Engineering and Geosciences,BSc,,[],[],only_chatgpt,RED,
CT3170-25,Bend and Break Experimentele Recycling,Bend and Break Experimentele Recycling,Civil Engineering and Geosciences,BSc,,"[9, 12, 13]",[12],mismatch,ORANGE,CEG.csv
CT3200,Infrastructure Planning and Governance,Infrastructure Planning and Governance,Civil Engineering and Geosciences,BSc,,"[9, 10, 11]","[9, 11, 16]",mismatch,ORANGE,CEG.csv
CT3201,Interdisciplinary and Collaborative Design Project,Interdisciplinary and Collaborative Design Project,Civil Engineering and Geosciences,BSc,,"[6, 9, 11, 13, 17]","[9, 11]",mismatch,ORANGE,CEG.csv
CT3260-24,Bend and Break Beton,Bend and Break Beton,Civil Engineering and Geosciences,BSc,,"[9, 12]",[12],mismatch,ORANGE,CEG.csv
CT3270-15,Bend and Break: Form and Force,Bend and Break: Form and Force,Civil Engineering and Geosciences,BSc,,[9],[12],mismatch,ORANGE,CEG.csv
CT3280-19,Bend and Break Masonry,Bend and Break Masonry,Civil Engineering and Geosciences,BSc,,[],[12],mismatch,ORANGE,CEG.csv
CT3295-25,Bend and Break Asphalt,Bend and Break Asphalt,Civil Engineering and Geosciences,BSc,,[],[12],mismatch,ORANGE,CEG.csv
CT3296,Research topics minor Bend and Break,Research topics minor Bend and Break,Civil Engineering and Geosciences,BSc,,[9],[12],mismatch,ORANGE,CEG.csv
CT3367,Introduction to Water and Climate,Introduction to Water and Climate,Civil Engineering and Geosciences,BSc,,"[2, 6, 11, 13]","[6, 13]",mismatch,ORANGE,CEG.csv
CT3411-16,Waterworks in Practice,Waterworks in Practice,Civil Engineering and Geosciences,BSc,,"[2, 6]",[6],mismatch,ORANGE,CEG.csv
CT3501,Mobiliteit en Bereikbaarheid,Mobiliteit en Bereikbaarheid,Civil Engineering and Geosciences,BSc,,"[3, 11, 13]","[9, 11]",mismatch,ORANGE,CEG.csv
CT3502,Het Transportsysteem,Het Transportsysteem,Civil Engineering and Geosciences,BSc,,"[9, 11, 12, 13]","[9, 11]",mismatch,ORANGE,CEG.csv
CT3503,Stad en Transport,Stad en Transport,Civil Engineering and Geosciences,BSc,,"[4, 9, 11]","[9, 11]",mismatch,ORANGE,CEG.csv
CT3505-24,Traffic Flows and Management,Traffic Flows and Management,Civil Engineering and Geosciences,BSc,,"[9, 11, 12, 13]","[9, 11]",mismatch,ORANGE,CEG.csv
CT3510,Onderzoeksproject Mobiliteit,,Civil Engineering and Geosciences,BSc,,"[9, 11]",[],only_chatgpt,RED,
CT3520,Seminars in M&T: Research fields and Trends,Seminars in M&T: Research fields and Trends,Civil Engineering and Geosciences,BSc,,"[9, 11, 13]","[9, 11]",mismatch,ORANGE,CEG.csv
CT3521,Seminars in M&T: Case Studies,Seminars in M&T: Case Studies,Civil Engineering and Geosciences,BSc,,"[4, 9, 11, 13]","[9, 11]",mismatch,ORANGE,CEG.csv
CT3601,Exploratory Research Assignment,Exploratory Research Assignment,Civil Engineering and Geosciences,BSc,,"[6, 7, 12]","[6, 7, 12]",match,GREEN,CEG.csv
